CustomerID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Total_Debt,Avg_Monthly_Revenue,Avg_Monthly_Expenses,Savings_Account_Balance,Tenure,Loan_Repayments,Credit_Card_Fees,Overdraft_Fees,Investment_Account_Balance,Customer_Segment,Branch_Region,Customer_Support_Interactions,Digital_Banking_Usage,Churn,Risk_Score,Default_History
CUST007272,77,Female,Married,High School,Self-Employed,59890.79,14962.55,2033.1,1682.6,18940.58,29,541.26,77.75,36.11,9704.79,Retail,South,15,24,No,688.05,No
CUST007273,53,Male,Widowed,Postgraduate,Self-Employed,97053.42,36797.31,6151.87,3727.77,25971.42,14,496.22,43.96,44.59,67761.66,Private,Central,10,60,No,542.71,No
CUST007274,21,Male,Single,Undergraduate,Employed,40388.1,11248.83,2858.9,2357.56,3860.33,28,735.05,60.01,14.57,20877.42,Private,Central,14,7,No,581.67,No
CUST007275,43,Male,Married,Undergraduate,Unemployed,6919.06,2089.22,289.23,237.08,871.47,30,602.18,156.89,33.89,5961.77,High Net Worth,Central,1,1,No,813.75,No
CUST007276,70,Male,Single,Undergraduate,Employed,46301.35,15112.79,3418.84,2210.87,5615.61,15,1248.72,156.75,48.84,40318.35,Retail,Central,4,60,No,750.66,No
CUST007277,38,Male,Married,Postgraduate,Retired,16940.57,4374.15,1242.6,758.41,1735.06,21,1335.75,89.59,30.54,7573.32,Retail,Central,18,66,No,569.34,No
CUST007278,30,Female,Married,High School,Employed,47128,4951.67,2226.6,1749.58,11054.43,12,388.46,82.89,21.39,25951.46,Private,South,8,48,No,372.44,No
CUST007279,62,Male,Divorced,Undergraduate,Employed,37009.52,8957.59,1865.82,1192.2,6135,11,269.4,95.31,13.13,17729.42,Retail,North,10,74,Yes,343.49,No
CUST007280,51,Male,Single,Undergraduate,Self-Employed,79538.37,32156.56,4797.27,2967.85,12891.87,39,1275.03,74.15,15.74,8010.85,Retail,East,11,84,No,622.72,No
CUST007281,49,Male,Married,Undergraduate,Employed,29958.94,8308.04,1011.07,828.15,7992.63,6,802.09,129.4,10.12,12701.71,Private,North,12,99,No,553.32,No
CUST007282,25,Male,Married,Postgraduate,Self-Employed,34784.49,15235.47,1317.58,1100.83,5692.16,3,554.12,170.58,35.14,34597.39,Retail,Central,1,49,Yes,666.64,Yes
CUST007283,32,Male,Divorced,Undergraduate,Employed,48301.48,15204.26,1324.72,930.62,14055.15,15,171.95,21.69,36.2,29631.37,Retail,Central,0,7,No,582.21,No
CUST007284,52,Female,Married,Undergraduate,Retired,15696.92,4973.2,1224.6,1096.58,998.58,34,948.57,188.48,38.98,9073.56,Retail,Central,10,85,No,577.46,No
CUST007285,34,Male,Single,Undergraduate,Employed,30648.73,3953.23,2023.32,1631.7,3374.1,4,390.82,41.23,23.37,21025.08,Retail,South,7,48,No,659.42,No
CUST007286,46,Male,Divorced,Postgraduate,Employed,65170.27,15147.08,2776.15,1987.4,11601.31,34,152.76,181.95,6.91,12337.27,Private,North,16,31,No,504.43,No
CUST007287,48,Female,Single,Postgraduate,Employed,46039.36,22323.19,1869.43,1136.57,9897.9,38,722.73,62.04,21.1,17766.83,Retail,West,11,51,No,340.91,No
CUST007288,37,Male,Married,Undergraduate,Unemployed,5504.33,1017.93,243.9,149.98,1664.18,39,935.99,185.07,37.43,1329.97,Retail,West,8,81,No,569.84,No
CUST007289,76,Female,Divorced,Postgraduate,Employed,27442.66,8598.5,971.26,806.73,6726.9,6,339.93,161.72,42.79,4031.01,High Net Worth,Central,19,60,No,423.34,No
CUST007290,68,Male,Single,High School,Self-Employed,61458.07,20962.48,1956.12,1704,13801.23,22,1012.03,68.45,4.06,46582.64,Private,East,11,76,No,778.36,No
CUST007291,59,Male,Married,Undergraduate,Unemployed,8061.97,3378.97,352.23,248.58,2321.51,37,364.44,25.09,12.19,2690.57,Retail,North,5,72,No,705.49,No
CUST007292,29,Female,Divorced,High School,Unemployed,9799.35,3884.18,380.2,269.24,1746.78,32,129.04,148.85,48.1,4247.85,Retail,Central,15,60,No,721.15,No
CUST007293,30,Male,Widowed,High School,Self-Employed,80214.5,9138.62,4231.49,3589.08,15159.86,28,308.51,167.92,21.6,57694.54,Private,West,2,96,No,582.6,No
CUST007294,46,Female,Married,Undergraduate,Self-Employed,59426.61,21371.47,4425.02,3261.31,6076.98,26,921.79,142.36,3.53,13176.12,Retail,Central,16,79,No,597.65,No
CUST007295,33,Male,Single,Postgraduate,Employed,59974.61,26237.21,3926.61,2795.54,10961.84,4,989.43,88.7,10.19,32404.42,High Net Worth,North,10,75,No,419.73,No
CUST007296,78,Female,Married,Undergraduate,Employed,26646.71,12197.82,1343.15,812.56,7348.52,10,1310.71,42.93,41.38,8432.71,Retail,West,2,67,No,669.01,No
CUST007297,33,Female,Married,Undergraduate,Employed,39100.63,13991.74,2195.25,1402.8,8407.73,27,187.35,82.47,37.97,19787.19,Private,West,13,57,No,665.93,No
CUST007298,46,Female,Married,High School,Employed,42251,10749.92,2027.7,1493.07,11862.35,20,1434.14,68.35,10.87,15197.31,Retail,Central,6,95,No,599.57,No
CUST007299,41,Female,Divorced,Undergraduate,Unemployed,14522.82,6908.27,820.59,734.34,1681.51,36,830.69,150.16,5.08,7947.75,Retail,Central,7,24,No,665.24,No
CUST007300,53,Female,Single,Undergraduate,Unemployed,12952.48,4612.36,615.42,385.44,1674.01,5,443.82,48.68,3.97,5298.94,Private,South,16,23,No,835.79,No
CUST007301,31,Male,Single,Undergraduate,Employed,66609.34,15457.49,5251.78,3391.26,9837.38,17,611.58,167.52,24.98,19157.31,Retail,East,9,92,No,827.73,Yes
CUST007302,43,Male,Married,Undergraduate,Employed,59582.58,22120.93,1378.51,875.92,15314.25,32,177.95,130.15,34.78,15290.02,Private,South,7,71,No,827.15,No
CUST007303,37,Male,Widowed,Undergraduate,Retired,20387.96,7534.34,1223.85,996.38,3467,35,254.13,106.86,16.19,11123.73,Retail,Central,19,32,No,352.91,No
CUST007304,71,Male,Married,Undergraduate,Unemployed,6326.16,2543.04,410.84,289.29,1194.04,23,1335.36,84.84,4.31,4799.5,High Net Worth,East,14,94,No,740.99,No
CUST007305,23,Female,Widowed,Undergraduate,Employed,44998.12,4776.86,1232.06,1094.7,12663.8,13,248.27,111.35,24.6,32568.99,Retail,Central,5,71,No,800.02,No
CUST007306,73,Male,Divorced,High School,Employed,51523.9,18342.06,1950.71,1449.65,10665.7,1,178.18,117.23,10.95,43973.65,Retail,South,18,99,No,771.54,No
CUST007307,67,Male,Divorced,Undergraduate,Employed,38263.52,11876.84,2319.05,1904.15,4452.31,31,937.58,62.66,9.05,30300.57,Retail,North,7,49,No,469.06,No
CUST007308,38,Female,Divorced,Undergraduate,Unemployed,10443.33,4132.49,803.44,514.33,1682.4,19,635.83,197.98,38.73,2290.4,Private,East,9,46,No,533.3,No
CUST007309,64,Male,Divorced,Undergraduate,Employed,44142.81,8019.28,2481.65,1873.3,7562.71,23,668.3,183.72,30.22,40956.46,Retail,Central,4,40,No,382.54,No
CUST007310,22,Male,Divorced,Undergraduate,Retired,20407.28,2117.18,1148.62,1022.06,2827.25,34,268.38,90.34,15.75,12937.71,Retail,West,1,74,No,627.08,No
CUST007311,77,Male,Married,Postgraduate,Employed,43287.17,6650.9,2091.45,1739.76,6896.61,4,161.84,65.72,23.03,20344.24,Retail,North,2,53,No,309.47,No
CUST007312,47,Female,Single,Undergraduate,Self-Employed,34743.52,10481.98,1630.06,1400.57,8762.05,34,1312.02,75.27,11.2,16062.76,High Net Worth,North,8,62,No,699.55,No
CUST007313,38,Female,Single,Undergraduate,Employed,57485.86,20111.04,1307.09,1140.2,12737.32,30,645.35,196.43,28.08,47205.25,Private,East,15,3,No,395.07,No
CUST007314,41,Male,Single,Undergraduate,Employed,28323.63,9074.46,1543.85,1096.46,4706.81,10,254.15,93.27,37.85,9981.88,Private,North,1,2,Yes,720.33,No
CUST007315,27,Male,Single,Undergraduate,Employed,52499.88,12840.35,3157.04,1974.65,13800.01,6,380.36,184.15,21.42,52407.99,Retail,North,7,54,No,484.86,No
CUST007316,79,Female,Single,High School,Unemployed,8553.52,3405.26,208.59,167.53,2145.46,12,244.07,30.62,19.19,6635.63,Retail,West,14,51,No,846.58,No
CUST007317,23,Male,Divorced,Undergraduate,Employed,61395.68,9940.61,3493.79,3089.47,11501.24,12,769.33,159.82,12.59,26723.6,High Net Worth,West,15,99,No,524.39,Yes
CUST007318,54,Female,Married,High School,Employed,71099.02,34158.29,5657.11,4003.96,7089.85,18,1224.91,157.18,16.17,50384.49,Retail,South,16,46,No,750.54,No
CUST007319,44,Female,Married,High School,Employed,43144.38,21229.56,1902.56,1577.2,6565.04,36,650.88,137.18,18,20424.13,Retail,Central,0,95,No,415.47,Yes
CUST007320,76,Male,Married,Undergraduate,Employed,58907.7,12993.37,3375.48,2987.36,10455.38,35,967.85,41.8,15.64,15132.81,Retail,North,2,19,Yes,583.57,No
CUST007321,36,Male,Married,Undergraduate,Unemployed,13473.01,2693.69,464.98,413.69,1739.02,25,1045.62,196.65,4.52,5646.33,Retail,West,4,22,No,685.66,Yes
CUST007322,47,Male,Single,Undergraduate,Retired,21885.52,5221.38,573.33,358.29,5944.77,22,1096.9,58.3,7.39,4645.5,High Net Worth,West,10,19,No,587.76,Yes
CUST007323,45,Female,Divorced,Undergraduate,Employed,58039.71,8993.94,3026.01,2399.77,12472.37,30,947.74,147.75,49.81,45363.8,Retail,Central,19,21,No,711.13,No
CUST007324,58,Male,Married,Postgraduate,Employed,72778.41,26411.12,2787.56,1850.29,11480.52,29,875.72,155.27,18.15,72697.24,High Net Worth,West,7,27,No,650.29,No
CUST007325,27,Male,Married,Undergraduate,Retired,27895.19,4230.88,916.77,824.48,4361.04,7,769.74,156.79,40.27,25177.76,Retail,North,14,21,No,660.78,Yes
CUST007326,34,Female,Single,Undergraduate,Employed,54250.76,15339.09,3105.65,2730.56,7696.04,3,763.05,168.68,35.86,10222.77,Retail,North,6,80,No,378.33,No
CUST007327,35,Male,Married,Undergraduate,Self-Employed,37975.6,17104.36,1152.3,837.04,8208.25,21,566.1,198.04,28.21,11226.3,Private,North,2,55,Yes,760.1,No
CUST007328,60,Male,Divorced,Undergraduate,Employed,36401.03,8988.04,2143.16,1523.96,7096.3,20,806.36,37.28,22.49,18188.26,Retail,Central,12,29,No,337.47,No
CUST007329,34,Female,Single,High School,Employed,60173.62,11022.12,3982.48,2495.51,8993.25,9,770.68,104.99,33.26,6931.69,Retail,West,5,33,No,445.92,No
CUST007330,49,Male,Widowed,Undergraduate,Employed,32353.51,7843.98,2112.81,1692.68,5408.88,36,547.2,195.47,29.21,14267.52,Retail,Central,3,75,No,829.59,Yes
CUST007331,35,Female,Single,Undergraduate,Employed,63392.8,7240.18,3471.89,2188.54,11180.39,14,521.61,178.78,36.7,9044.48,Private,South,19,10,No,695.07,No
CUST007332,69,Female,Married,Undergraduate,Unemployed,10369,2737.4,328.56,213.34,2797.86,18,724.5,198.31,49.69,2698.5,Private,North,4,21,No,802.51,No
CUST007333,75,Male,Divorced,Undergraduate,Employed,44807.63,16946.82,925.63,575.96,8447.75,33,1224.27,124.84,15.75,35264.62,Private,South,1,17,No,310.79,No
CUST007334,47,Female,Divorced,Undergraduate,Self-Employed,52563.83,11752.66,2631.98,1801.65,9536.62,2,446.79,141.11,16.7,10426.39,Private,South,4,58,No,390.52,No
CUST007335,40,Male,Single,Undergraduate,Unemployed,9484.63,1348.3,563.73,426.28,1326.01,37,1283.55,67.48,34.46,1288.99,Retail,Central,7,63,No,838.02,No
CUST007336,36,Female,Single,Undergraduate,Unemployed,5275.88,2416.08,222.62,153.69,1486.56,31,1113.54,102.5,42.23,1842.33,Retail,South,8,62,No,661.27,No
CUST007337,25,Male,Married,High School,Employed,71662.49,8620.25,4566.32,4076.43,5349.24,22,466.65,23.77,9.5,54808.31,Retail,North,15,74,No,377.75,No
CUST007338,37,Male,Single,Undergraduate,Employed,59025.41,29323.84,3218.01,2558.42,7358.07,9,119.36,149.55,42.73,58287.67,Retail,South,10,93,Yes,641.01,No
CUST007339,54,Male,Married,Undergraduate,Self-Employed,39761.08,15586.58,2609.97,1674.45,7092.5,20,207.55,186.66,44.82,14862.97,Retail,West,10,6,Yes,492.45,No
CUST007340,47,Male,Married,Undergraduate,Employed,72568.29,26391.12,5181.69,3887.84,7574,20,1336.02,40.19,19.74,8151.08,Retail,East,3,10,No,685.28,No
CUST007341,75,Female,Married,High School,Employed,37489.75,14555.84,1229.44,816.81,13751.34,1,1229.7,101.79,13.33,32312.53,Private,West,19,46,No,780.1,No
CUST007342,42,Female,Single,Postgraduate,Employed,74014.03,22368.82,3759.93,2400.13,11114.87,30,631.41,132.17,20.03,71873.17,High Net Worth,South,11,71,No,799.13,No
CUST007343,57,Female,Married,Undergraduate,Employed,60113.81,24070.45,4047.68,3373.75,6679.27,19,186.39,133.79,9.33,56598.05,Retail,North,18,11,No,340.25,No
CUST007344,46,Male,Divorced,Undergraduate,Employed,57599.25,7542.27,2124.8,1473.64,17745.04,36,1235.58,75.18,2.96,16759.34,Private,South,2,43,Yes,347.77,No
CUST007345,47,Male,Married,Postgraduate,Self-Employed,70314.44,21199.55,3853.15,2355.11,18318.99,14,457.34,23.56,39.86,31795.62,Retail,Central,0,58,No,397.74,No
CUST007346,37,Female,Married,Undergraduate,Self-Employed,85527.49,10407.46,2991.17,2102.03,14727.65,1,1434.36,179.81,28.49,26728.7,Retail,West,5,38,No,473.55,No
CUST007347,44,Male,Married,Undergraduate,Employed,31896.01,6695.33,1340.71,947.09,6007.75,5,832.06,36.52,24.71,11100.16,Retail,North,1,23,Yes,594.95,Yes
CUST007348,45,Female,Single,Postgraduate,Employed,35351.39,6731.59,2588.23,2080.29,2880.56,10,1101.25,51.98,10.7,34347.02,Private,South,19,46,No,796.04,No
CUST007349,58,Female,Single,Postgraduate,Employed,48704.44,10966.02,3488.48,2972.73,5826,9,746.55,193.3,27.62,47727.07,Retail,South,9,32,No,435.96,No
CUST007350,75,Male,Married,Undergraduate,Employed,57938.42,24129.93,4508.14,3636,3771.96,14,138.76,110.07,20.08,54711.12,Retail,South,11,89,No,605.62,No
CUST007351,39,Female,Single,Undergraduate,Employed,35147.18,6546.51,1384.23,941.44,6261.23,39,188.44,177.33,25.31,34767.89,Retail,West,9,67,No,637.37,No
CUST007352,24,Female,Married,Undergraduate,Self-Employed,42239.9,8712.54,867.97,747.92,8014.18,18,1466.38,181.45,4.54,11599.16,Private,North,15,92,No,794.14,No
CUST007353,46,Female,Married,Undergraduate,Self-Employed,48144.33,11964.42,2703.14,2094.03,5095.43,25,677.14,198.1,46.14,46940.25,Retail,North,6,9,No,835.9,No
CUST007354,48,Male,Married,Postgraduate,Employed,58912.64,23504.66,1657.26,1265.38,9249.67,36,356.44,27.33,38.21,12575.79,Retail,East,7,4,No,468.15,No
CUST007355,33,Male,Single,Undergraduate,Employed,43562.34,14080.4,1967.76,1552.21,10238.45,31,1108.41,29.54,37.06,24835.12,Retail,South,1,50,No,563.21,No
CUST007356,62,Male,Married,Undergraduate,Self-Employed,72329.17,19811.13,4789.94,3304.72,6622.37,35,1335.07,54.33,29.09,10026.39,Retail,South,2,69,No,618.67,No
CUST007357,78,Male,Married,Undergraduate,Employed,56424.4,21910.86,3919.47,3366.51,5647.91,27,473.78,138.15,11.38,46824.04,Private,North,16,77,No,815.74,No
CUST007358,76,Male,Single,Undergraduate,Retired,17960.27,1986.2,479.07,337.69,3050.94,22,899.57,67.15,5.18,10528.8,Retail,South,18,73,No,750.35,No
CUST007359,34,Female,Single,High School,Employed,42309.68,7217.29,3249.51,2021.42,8479.96,11,443.54,109.21,18.07,32451.53,Retail,North,19,15,No,667.3,No
CUST007360,70,Female,Married,Undergraduate,Unemployed,13348.01,1688.41,784.83,677.53,1425.36,10,1251.57,161.54,20.64,2252.06,Retail,South,17,59,No,558.67,No
CUST007361,58,Male,Married,Undergraduate,Employed,33226.17,12020.74,1706.66,1036.43,10269.74,8,221.52,53.44,38.05,4082.21,Retail,South,13,85,No,820.41,No
CUST007362,44,Male,Single,Undergraduate,Unemployed,5619.22,2304.4,158.77,135.84,1649.03,28,621.54,71.46,7.41,2509.18,Retail,South,6,20,No,403.26,No
CUST007363,48,Female,Single,Undergraduate,Unemployed,10091.76,3805.36,373.89,278.22,2688.98,23,631.85,150.95,40.84,9400.77,Retail,West,2,68,No,348.18,No
CUST007364,69,Male,Single,High School,Employed,30957.02,12325,1651.47,1418.53,4319.66,6,991.69,21.38,22.14,5046.36,Retail,Central,5,91,No,381.95,No
CUST007365,45,Female,Widowed,Postgraduate,Employed,44038.89,16692.36,2207.57,1380.32,12083.46,14,349.49,156.33,40,33853.39,Private,West,14,54,No,337.21,No
CUST007366,41,Female,Married,High School,Employed,29858.92,4207.36,2158.3,1680.76,3743.14,24,765.01,141.73,24.74,20877.71,Retail,South,1,13,No,493.54,No
CUST007367,46,Female,Married,Postgraduate,Self-Employed,70824.53,18171.68,2697.88,1771.77,19017.38,9,872.86,43.33,2.58,49632.11,High Net Worth,North,17,9,Yes,651.2,No
CUST007368,49,Female,Divorced,Undergraduate,Retired,22052.26,10094.06,1139.18,868.64,5039.23,38,1347.23,63.89,30.4,8376.34,Retail,Central,19,12,No,754.21,No
CUST007369,34,Female,Married,High School,Employed,63378.61,19288.64,3836.54,2610.9,13764.16,25,837.31,22.77,21.36,23053.77,Private,East,10,24,No,461.9,No
CUST007370,72,Male,Married,Undergraduate,Employed,56860.18,19030.03,3858.16,3448.74,4608.08,38,284.69,124.65,22.97,35943.18,Private,Central,1,28,No,371.98,No
CUST007371,56,Male,Single,Postgraduate,Self-Employed,65033.96,20816.97,1756.89,1415.19,11218.32,30,241.87,91.48,39.13,58941.97,Retail,West,6,7,No,784.45,No
CUST007372,53,Male,Married,Undergraduate,Retired,23455.95,3837.94,829.28,712.49,5361.51,22,1393.79,96.22,11.13,22346.76,Private,West,6,48,Yes,532.19,No
CUST007373,30,Male,Single,Undergraduate,Retired,24593.19,5592.83,957.96,826.86,3909.24,2,1471.54,38.57,1.28,5391.04,Private,South,19,15,No,579.72,No
CUST007374,51,Female,Married,Postgraduate,Employed,52369.53,25529.33,3213.96,2328.38,10331.14,25,333.84,83.42,14.31,13010.13,Private,West,18,17,No,415.25,No
CUST007375,31,Male,Single,Undergraduate,Employed,54632.6,15658.22,1615.68,1093.74,15385.85,24,1151.9,185.42,7.76,51736.79,Private,East,19,51,Yes,320.93,Yes
CUST007376,29,Female,Single,Undergraduate,Self-Employed,30554.72,14661.36,1596.81,1277.21,6789.55,37,451,31.65,17.19,27151.92,Retail,South,14,73,No,582.75,No
CUST007377,47,Male,Single,Undergraduate,Employed,51198.66,21582.53,2006.58,1310.07,13200.44,3,1266.08,195.49,10.4,50192.21,Retail,West,16,98,No,497.13,No
CUST007378,42,Male,Married,Undergraduate,Self-Employed,97613.79,19230.34,5163.44,3815.15,14152.71,26,235.25,172.64,4.85,57669.61,Retail,South,11,40,No,547.77,No
CUST007379,50,Female,Divorced,Undergraduate,Retired,25354.23,2639.87,1703.32,1437.34,2383.84,30,711.97,56.54,41.38,4014.87,Private,South,11,67,No,405.78,No
CUST007380,30,Male,Married,Undergraduate,Employed,56907.18,28181.78,4549.7,3987.71,2711.76,29,934.5,146.98,10.47,50454.3,Retail,North,18,34,No,402.12,No
CUST007381,43,Female,Divorced,High School,Employed,53815.19,8694.86,2545.33,1930.3,13361.12,7,1293.5,36.37,18.19,47656.48,Retail,South,14,6,No,551.48,No
CUST007382,33,Female,Married,Undergraduate,Employed,37697.32,8912.08,1497.32,1150.53,11651.12,9,1299.42,48.74,0.09,6152.85,Private,West,0,76,No,424.18,Yes
CUST007383,79,Male,Married,Undergraduate,Employed,48246.16,18556.03,2604.78,2098.27,6759.37,30,358.01,107.83,38.59,13082.06,Private,South,16,8,No,399.82,No
CUST007384,48,Male,Single,Undergraduate,Employed,71272.23,23649.9,2267,1631.44,17803.58,16,1453.97,92.08,23.16,44380.82,Retail,Central,0,27,No,380.02,No
CUST007385,57,Male,Divorced,Undergraduate,Self-Employed,67550.41,14304.91,4742.14,3478.3,9879.18,14,993.97,166.71,43.23,45693.93,Private,Central,5,78,Yes,532.46,No
CUST007386,39,Female,Single,Undergraduate,Employed,69978.57,27161.65,1505.94,1011.82,23860.43,26,1022.28,189.07,2.64,10325.54,Retail,North,16,86,No,633,Yes
CUST007387,30,Female,Married,Undergraduate,Employed,51315.51,5207.16,1330.23,1153.38,15960.9,37,1344.59,189.71,8.19,38245.25,Retail,East,3,70,No,526.92,No
CUST007388,78,Male,Married,Postgraduate,Employed,33635.24,12379.43,2027.48,1681.79,4854.43,10,548.41,46.46,12.88,11740.63,Retail,South,15,93,No,805.69,Yes
CUST007389,38,Female,Married,Undergraduate,Retired,27010.36,12932.89,986.88,676.44,7498.87,30,681.31,143.52,44.41,3309.23,Retail,South,5,6,No,658.93,No
CUST007390,43,Male,Single,Undergraduate,Self-Employed,90703.37,13103.58,2845.09,1787.6,29787.81,22,1478.98,122.74,17.7,25250.86,Retail,East,5,46,Yes,514.14,No
CUST007391,54,Female,Married,Undergraduate,Employed,29557.87,7186.94,1912.74,1204.76,4612.31,30,123.15,86.64,9.34,12272.04,Private,East,10,45,No,505.16,No
CUST007392,21,Female,Divorced,Undergraduate,Self-Employed,91292.04,44160.05,5726.35,3742.21,20567.63,32,1314.02,199.07,40.07,30087.27,Retail,South,18,40,Yes,458.21,Yes
CUST007393,66,Female,Divorced,High School,Employed,55376.82,8368.37,3671.62,2547.8,6337.62,14,1279.51,102.09,15.12,49450.78,Retail,South,3,4,No,483.22,Yes
CUST007394,47,Female,Divorced,Undergraduate,Retired,23815.95,9803.12,1562.29,1110.53,3858.58,23,467.38,139.76,17.48,7067.28,Private,North,6,40,No,500.5,No
CUST007395,37,Male,Married,Undergraduate,Self-Employed,73335.07,17614.89,5170.8,4161.74,10649.59,17,1250.37,110.51,32.73,17055.02,High Net Worth,South,1,24,No,456.6,Yes
CUST007396,26,Female,Married,Undergraduate,Employed,64918.49,12094.73,4901.49,3935.57,6701.8,36,562.34,38.52,19.19,16172.6,Retail,Central,8,64,Yes,355.73,No
CUST007397,33,Male,Single,Undergraduate,Employed,33669.85,14576.93,2626.36,1793.45,3641.03,29,980.57,45.4,0.82,17548.2,Private,East,18,50,No,566.69,No
CUST007398,72,Female,Divorced,Postgraduate,Employed,43412.89,4759.98,2508.07,1709.47,8161.22,24,725.63,155.03,49.46,32588.27,Private,South,14,53,No,548.55,No
CUST007399,57,Male,Married,High School,Employed,56321.99,22847.62,3411.63,2273.67,14173.14,11,241.86,164.3,11.93,43300.87,Retail,West,13,19,No,699.15,No
CUST007400,36,Female,Married,Undergraduate,Employed,53025.23,18102.6,1281.28,917.47,13788.5,15,1353.5,85.49,12.22,11821.78,Retail,Central,18,59,No,803.67,No
CUST007401,27,Female,Divorced,Undergraduate,Self-Employed,66611.47,22762.28,2052.05,1377.49,13458.21,22,863.36,32.05,6.7,46736.86,Retail,West,14,19,No,636.76,No
CUST007402,57,Female,Married,High School,Employed,63799.83,31519.03,4832.77,3997.58,7111.56,27,774.54,192.26,7.9,9917.31,Retail,South,1,96,No,701.63,No
